Company Name,Model Name,Price,Model Year,Location,Mileage,Engine Type,Engine Capacity,Color,Assembly,Body Type,Transmission Type,Registration Status
Toyota,Corolla,1825000,2011,Punjab,110000,Petrol,1600,Grey,Local,Sedan,Automatic,Registered
Daihatsu,Cuore,575000,2008,Sindh,100000,Petrol,800,Gold,Local,Hatchback,Manual,Registered
Suzuki,Cultus,680000,2005,KPK,65000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Honda,Civic,1280000,2006,Punjab,245000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Honda,Civic,1075000,2001,Punjab,95000,Petrol,1600,Maroon,Local,Sedan,Manual,Registered
Suzuki,Cultus,500000,2005,Sindh,90000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Honda,City,2050000,2014,Islamabad,85700,Petrol,1300,Brown,Local,Sedan,Automatic,Registered
Honda,N,1400000,2014,Punjab,82000,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Suzuki,Bolan,950000,2016,KPK,55000,Petrol,800,White,Local,Van,Manual,Registered
Toyota,Corolla,3775000,2019,Islamabad,34000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Aqua,2250000,2014,Punjab,98000,Petrol,1500,Silver,Imported,Hatchback,Automatic,Registered
Hyundai,Excel,260000,1993,Punjab,215000,Petrol,1500,White,Imported,Sedan,Manual,Registered
Toyota,Aqua,2200000,2014,Sindh,109000,Petrol,1500,Black,Imported,Hatchback,Automatic,Registered
Suzuki,Wagon,1630000,2019,Punjab,14300,Petrol,1000,White,Local,Hatchback,Manual,Registered
Daihatsu,Hijet,970000,2011,Sindh,104000,Petrol,660,Silver,Imported,Mini Van,Automatic,Registered
Suzuki,Alto,385000,2002,Sindh,400000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,900000,1992,KPK,200000,Petrol,1500,White,Local,Sedan,Automatic,Registered
Honda,Civic,1400000,2007,Punjab,86000,Petrol,1800,Grey,Local,Sedan,Manual,Registered
Toyota,Corolla,2475000,2015,Balochistan,41000,Petrol,1600,White,Local,Sedan,Automatic,Registered
Suzuki,Cultus,580000,2006,Punjab,93000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,1450000,2010,Punjab,190000,Petrol,1300,Gold,Local,Sedan,Manual,Registered
Suzuki,Cultus,530000,2005,Punjab,100000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,510000,2004,Sindh,100000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Mehran,515000,2012,Sindh,65000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,700000,1990,KPK,120000,Petrol,1500,White,Imported,Sedan,Manual,Registered
Toyota,Vitz,2050000,2015,Sindh,49000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1600000,2007,KPK,54000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Honda,Civic,1250000,2007,Punjab,112000,Petrol,1800,Silver,Local,Sedan,Manual,Registered
KIA,Sportage,1450000,2002,Sindh,72000,Diesel,2000,Green,Imported,Hatchback,Manual,Registered
Suzuki,Mehran,900000,2017,Punjab,31000,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,City,2225000,2018,Punjab,37000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Swift,1700000,2017,KPK,49000,Petrol,1300,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,350000,2002,Punjab,75328,Petrol,800,White,Local,Hatchback,Manual,Registered
Nissan,Roox,1280000,2015,Islamabad,45000,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Daihatsu,Mira,1250000,2012,Punjab,80808,Petrol,660,White,Imported,Hatchback,Automatic,Registered
Suzuki,Wagon,1475000,2017,Punjab,35000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Bolan,750000,2014,Sindh,43000,Petrol,800,Silver,Local,Van,Manual,Registered
Honda,Civic,1385000,2008,Punjab,187000,Petrol,1800,Grey,Local,Sedan,Manual,Registered
Suzuki,Mehran,650000,2015,Punjab,49000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Bolan,600000,2016,Punjab,90000,Petrol,800,Green,Local,Mini Van,Manual,Registered
Toyota,Vitz,1175000,2005,Punjab,124000,Petrol,1000,Turquoise,Imported,Hatchback,Automatic,Registered
Suzuki,Wagon,1400000,2017,Punjab,35000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Toyota,Prius,4500000,2017,Punjab,65000,Hybrid,1800,White,Imported,Sedan,Automatic,Un-Registered
Suzuki,Alto,800000,2012,Punjab,80000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Mehran,800000,2016,Punjab,45000,Petrol,800,White,Local,Hatchback,Manual,Registered
Toyota,Vitz,1625000,2012,Sindh,86000,Petrol,1000,Assembly,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2300000,2015,Punjab,26000,Petrol,1300,Grey,Local,Sedan,Automatic,Registered
Suzuki,Mehran,650000,2013,Punjab,46000,Petrol,800,Beige,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1350000,2016,Sindh,36000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,1170000,2015,KPK,48000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Mehran,530000,2010,Punjab,120000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Alto,730000,2010,Punjab,56000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Honda,City,1425000,2010,Punjab,110000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Wagon,1310000,2016,Punjab,74000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Swift,1350000,2012,Punjab,125000,Petrol,1300,Grey,Local,Hatchback,Manual,Registered
Honda,City,2150000,2017,Punjab,54000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Corolla,730000,2000,Sindh,150000,Petrol,1500,Green,Local,Sedan,Manual,Registered
Honda,Civic,2225000,2012,Punjab,86000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Hyundai,Santro,680000,2007,Punjab,55000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Suzuki,Mehran,270000,1998,Punjab,120000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,700000,2009,KPK,75000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Vitz,1320000,2006,KPK,99000,Petrol,1000,White,Imported,Hatchback,Automatic,Registered
Honda,Civic,3900000,2018,Punjab,25,Petrol,1800,Grey,Local,Sedan,Automatic,Un-Registered
Suzuki,Mehran,810000,2017,Punjab,40000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,1080000,2019,KPK,14000,Petrol,800,White,Local,Hatchback,Manual,Un-Registered
Honda,Civic,3610000,2018,Sindh,24000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,2450000,2016,KPK,116000,Petrol,1300,White,Local,Sedan,Automatic,Registered
Suzuki,Khyber,550000,1999,Punjab,95000,Petrol,1000,Blue,Local,Hatchback,Manual,Registered
Toyota,Crown,750000,1992,Balochistan,170000,Petrol,3000,White,Imported,Sedan,Automatic,Registered
Toyota,Vitz,1950000,2014,Sindh,50000,Petrol,1000,Beige,Imported,Hatchback,Automatic,Registered
Suzuki,Wagon,1260000,2015,Punjab,83000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Honda,Civic,1450000,2010,Punjab,190000,Petrol,1800,Gold,Local,Sedan,Manual,Registered
Honda,Vezel,3350000,2014,Punjab,76000,Petrol,1500,Maroon,Imported,Cross Over,Automatic,Registered
Honda,Civic,2000000,2013,Sindh,135000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Honda,Civic,950000,2005,Islamabad,150000,Petrol,1500,Silver,Local,Sedan,Manual,Registered
Daihatsu,Move,1500000,2016,Punjab,43000,Petrol,660,Assembly,Imported,Hatchback,Automatic,Un-Registered
Suzuki,Swift,1260000,2013,Sindh,63000,Petrol,1300,White,Local,Hatchback,Manual,Registered
Toyota,Vitz,3550000,2018,Punjab,2500,Hybrid,1500,Black,Imported,Hatchback,Automatic,Un-Registered
Toyota,Vitz,1420000,2007,KPK,105000,Petrol,1300,Silver,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,640000,2017,Punjab,41000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,660000,2013,Punjab,54000,Petrol,800,White,Local,Hatchback,Manual,Registered
Honda,Vezel,3200000,2014,Islamabad,100000,Petrol,1500,Green,Imported,Cross Over,Automatic,Registered
Suzuki,Bolan,650000,2011,KPK,85000,Petrol,800,White,Local,Mini Van,Manual,Registered
Suzuki,Cultus,930000,2014,Sindh,80000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Prado,3300000,2001,Punjab,121000,Petrol,3400,Silver,Imported,SUV,Automatic,Registered
Suzuki,Mehran,560000,2008,Punjab,140000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Daihatsu,Boon,1550000,2012,Punjab,74000,Petrol,1000,Pink,Imported,Hatchback,Automatic,Registered
Toyota,Prius,4500000,2016,Punjab,12600,Petrol,1800,Silver,Local,Sedan,Automatic,Un-Registered
Toyota,Camry,5100000,2013,Sindh,73000,Petrol,2500,Black,Imported,Sedan,Automatic,Registered
Suzuki,Mehran,1000000,2018,Islamabad,15670,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,430000,2005,Punjab,150000,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Daihatsu,Mira,1580000,2014,Sindh,33088,Petrol,660,Black,Imported,Hatchback,Automatic,Registered
Honda,Civic,3225000,2017,Punjab,47000,Petrol,1800,Black,Local,Sedan,Automatic,Registered
Nissan,Clipper,1375000,2015,Punjab,130000,Petrol,660,Silver,Imported,Mini Van,Automatic,Un-Registered
Toyota,Corolla,2660000,2018,Punjab,39000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Corolla,2750000,2018,Punjab,36000,Petrol,1300,Grey,Local,Sedan,Automatic,Registered
Toyota,Corolla,1350000,2006,Punjab,158000,Petrol,1300,Grey,Local,Sedan,Manual,Registered
Toyota,Fortuner,8500000,2018,Sindh,13000,Diesel,2800,White,Local,SUV,Automatic,Registered
Honda,Accord,1350000,2003,Islamabad,193000,Petrol,2400,Silver,Imported,Sedan,Automatic,Registered
Toyota,Corolla,1000000,2003,KPK,100000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Honda,City,2350000,2019,Punjab,7000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Honda,Civic,1450000,2008,KPK,128000,Petrol,1800,Blue,Local,Sedan,Automatic,Registered
Toyota,Corolla,3350000,2016,Sindh,95000,Hybrid,1500,White,Imported,Sedan,Automatic,Un-Registered
Honda,Civic,3700000,2018,Punjab,11000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Vitz,1850000,2014,Sindh,32000,Petrol,1000,Blue,Local,Hatchback,Automatic,Registered
Suzuki,Liana,970000,2010,KPK,120000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Suzuki,Mehran,590000,2006,KPK,60000,Petrol,800,Maroon,Local,Hatchback,Manual,Registered
Toyota,Corolla,1825000,2014,Punjab,98000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,Vezel,3500000,2015,KPK,95000,Hybrid,1500,White,Imported,Cross Over,Automatic,Registered
Honda,City,975000,2004,Punjab,165780,Petrol,1300,Blue,Local,Sedan,Manual,Registered
Toyota,Vitz,1200000,2002,KPK,85000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Registered
Suzuki,Cultus,1650000,2017,Punjab,74000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2320000,2017,Punjab,80000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Bolan,1075000,2019,Sindh,3500,Petrol,800,White,Local,Mini Van,Manual,Registered
Suzuki,Cultus,525000,2005,Sindh,79000,Petrol,1000,Maroon,Local,Hatchback,Manual,Registered
Suzuki,Swift,1595000,2016,Punjab,52000,Petrol,1300,Silver,Local,Hatchback,Manual,Registered
Toyota,Corolla,1125000,2006,Punjab,185000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Toyota,Vitz,1125000,2002,Islamabad,150000,Petrol,1000,Gold,Imported,Hatchback,Automatic,Registered
Honda,City,1800000,2015,KPK,110000,Petrol,1300,Black,Local,Sedan,Manual,Registered
Suzuki,Cultus,630000,2006,Punjab,100000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Camry,2200000,2007,Punjab,157000,Petrol,2500,Black,Imported,Sedan,Automatic,Registered
FAW,X-PV,900000,2018,Punjab,90000,Petrol,1000,Silver,Local,Mini Van,Manual,Registered
Suzuki,Wagon,1400000,2017,Punjab,41000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Vitz,1855000,2014,Sindh,100000,Petrol,1000,Black,Imported,Hatchback,Automatic,Registered
Daihatsu,Mira,1260000,2012,Islamabad,112300,Petrol,660,Beige,Imported,Hatchback,Automatic,Registered
Toyota,Prado,14600000,2013,Islamabad,61000,Petrol,2700,White,Imported,SUV,Automatic,Registered
Suzuki,Mehran,780000,2017,Islamabad,29000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Alto,920000,2012,KPK,60000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Toyota,Corolla,895000,1999,Punjab,93000,Petrol,1600,Gold,Local,Sedan,Manual,Registered
Suzuki,Cultus,930000,2011,Punjab,51000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1385000,2017,Punjab,32000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Daihatsu,Mira,865000,2008,Punjab,68000,Petrol,660,Green,Imported,Hatchback,Automatic,Registered
Toyota,Vitz,1470000,2006,Islamabad,159500,Petrol,1300,White,Imported,Hatchback,Automatic,Registered
Honda,City,1150000,2006,Punjab,89000,Petrol,1500,Assembly,Local,Sedan,Automatic,Registered
Suzuki,Swift,1785000,2019,Sindh,11000,Petrol,1300,White,Local,Hatchback,Manual,Registered
Honda,City,1820000,2016,Punjab,107820,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Mehran,870000,2018,Sindh,18000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Cultus,930000,2014,Sindh,88000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Honda,Civic,2160000,2013,Sindh,52000,Petrol,1800,Bronze,Local,Sedan,Automatic,Registered
Suzuki,Mehran,1030000,2019,KPK,11600,Petrol,800,White,Local,Hatchback,Manual,Registered
Daihatsu,Cuore,490000,2006,Sindh,78000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1550000,2018,Punjab,38000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,1650000,2001,Punjab,18000,Diesel,2000,Maroon,Local,Sedan,Manual,Registered
Toyota,Aqua,2350000,2014,KPK,85000,Petrol,1500,Red,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1950000,2012,KPK,98000,Petrol,1600,Assembly,Local,Sedan,Automatic,Registered
Toyota,Corolla,2925000,2018,Punjab,28000,Petrol,1300,White,Local,Sedan,Manual,Registered
Toyota,Estima,4800000,2010,Sindh,47250,Petrol,2400,Blue,Imported,Mini Van,Automatic,Registered
Honda,Vezel,2950000,2014,KPK,50000,Petrol,1500,Indigo,Imported,Cross Over,Automatic,Un-Registered
Honda,City,1825000,2015,Punjab,99903,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Suzuki,Mehran,450000,2012,Punjab,72500,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Suzuki,Liana,850000,2006,Punjab,200000,Petrol,1600,Black,Imported,Sedan,Automatic,Registered
Suzuki,Mehran,695000,2013,Punjab,60000,Petrol,800,Assembly,Imported,Hatchback,Manual,Registered
Honda,Accord,1900000,2005,Punjab,150000,Petrol,2400,Black,Imported,Sedan,Automatic,Registered
Toyota,Corolla,1280000,2007,KPK,100000,Petrol,1300,Black,Local,Sedan,Automatic,Registered
Honda,Civic,1225000,2004,Islamabad,160000,Petrol,1600,Black,Local,Sedan,Automatic,Registered
Suzuki,Mehran,500000,2013,Sindh,70927,Petrol,800,Silver,Local,Hatchback,Manual,Registered
Suzuki,Liana,660000,2007,Punjab,180000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,ISIS,1880000,2012,Punjab,95000,Petrol,1800,Blue,Imported,Mini Van,Automatic,Registered
Suzuki,Mehran,320000,1998,Islamabad,250000,Petrol,800,Green,Local,Hatchback,Manual,Registered
Toyota,Prado,9800000,2010,Punjab,45000,Petrol,2700,Black,Imported,SUV,Automatic,Registered
Toyota,Corolla,1860000,2007,Balochistan,150000,Petrol,1500,White,Imported,Sedan,Automatic,Registered
Honda,Civic,510000,1994,Punjab,150000,Petrol,1500,Silver,Local,Sedan,Manual,Registered
Toyota,Passo,1980000,2015,Islamabad,36293,Petrol,1000,Maroon,Imported,Hatchback,Automatic,Un-Registered
Mazda,Carol,1325000,2014,Sindh,62000,Petrol,660,Silver,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2280000,2016,Punjab,104000,Petrol,1300,Silver,Local,Sedan,Manual,Registered
Toyota,Vitz,1655000,2013,Sindh,89000,Petrol,1000,Grey,Imported,Hatchback,Automatic,Registered
Honda,Civic,950000,2003,Islamabad,228000,Petrol,1600,Beige,Local,Sedan,Manual,Registered
Toyota,Land,2750000,1996,Islamabad,100000,Diesel,4200,Black,Imported,SUV,Automatic,Registered
Suzuki,Cultus,1050000,2015,Punjab,80000,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Suzuki,Bolan,680000,2009,KPK,57000,Petrol,800,Silver,Local,Mini Van,Manual,Registered
Suzuki,Wagon,950000,2019,Punjab,44000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Wagon,1470000,2017,Islamabad,90000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,1400000,2011,Punjab,150000,Petrol,1300,White,Local,Sedan,Manual,Registered
Toyota,Vitz,2450000,2017,Sindh,60000,Petrol,1000,Grey,Imported,Hatchback,Automatic,Un-Registered
Toyota,Corolla,950000,1992,KPK,110000,Petrol,1500,Gold,Local,Sedan,Automatic,Registered
Toyota,Prado,16500000,2012,Punjab,32000,Petrol,4000,White,Imported,SUV,Automatic,Un-Registered
Suzuki,Cultus,965000,2011,KPK,70000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Honda,Vezel,4250000,2015,Islamabad,32000,Petrol,1500,White,Imported,Cross Over,Automatic,Registered
Toyota,Corolla,2595000,2017,Islamabad,41000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Alto,750000,2011,Punjab,65103,Petrol,1000,Grey,Local,Hatchback,Manual,Registered
Toyota,Vitz,2200000,2016,KPK,90000,Petrol,1000,Grey,Imported,Hatchback,Automatic,Un-Registered
Toyota,Passo,1550000,2012,Punjab,65000,Petrol,1000,Black,Imported,Hatchback,Automatic,Registered
Suzuki,Alto,760000,2012,Sindh,100000,Petrol,1000,Blue,Local,Hatchback,Manual,Registered
BMW,7,4500000,2005,Punjab,149500,Diesel,3000,Black,Imported,Sedan,Automatic,Registered
Suzuki,Cultus,1575000,2017,Punjab,68514,Petrol,1000,White,Local,Hatchback,Manual,Registered
Hyundai,Santro,700000,2006,Punjab,101832,Petrol,1000,Blue,Local,Hatchback,Manual,Registered
Toyota,Prado,2725000,1997,Punjab,190000,Diesel,3000,Green,Imported,SUV,Automatic,Registered
Toyota,Aqua,2250000,2013,Sindh,80000,Petrol,1500,Silver,Imported,Hatchback,Automatic,Registered
Honda,City,2660000,2019,Islamabad,15000,Petrol,1500,White,Local,Sedan,Automatic,Registered
Toyota,C-HR,5650000,2017,Islamabad,50226,Hybrid,1800,Silver,Imported,Cross Over,Automatic,Un-Registered
Suzuki,Cultus,560000,2005,KPK,236676,Petrol,1000,White,Local,Hatchback,Manual,Registered
Toyota,Corolla,2250000,2016,Punjab,87000,Petrol,1300,White,Local,Sedan,Manual,Registered
Honda,Vezel,3700000,2015,Sindh,84000,Hybrid,1500,White,Imported,Cross Over,Automatic,Registered
Suzuki,Mehran,350000,2003,Punjab,200000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Liana,640000,2006,Sindh,140000,Petrol,1300,Blue,Local,Sedan,Manual,Registered
Suzuki,Mehran,530000,2010,Punjab,100000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Honda,Civic,1975000,2012,Punjab,115000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Aqua,2300000,2016,Punjab,65000,Petrol,1500,White,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2400000,2016,KPK,92000,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Wagon,1465000,2017,Punjab,62000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,700000,2014,Punjab,50000,Petrol,800,White,Local,Hatchback,Manual,Registered
Daihatsu,Cuore,475000,2002,Punjab,100000,Petrol,800,White,Local,Hatchback,Manual,Registered
Suzuki,Mehran,400000,2005,KPK,135000,Petrol,800,White,Local,Hatchback,Manual,Registered
FAW,V2,1245000,2017,Punjab,49000,Petrol,1300,Blue,Imported,Hatchback,Manual,Registered
Suzuki,Mehran,970000,2019,KPK,5000,Petrol,800,Grey,Local,Hatchback,Manual,Un-Registered
Honda,Civic,3125000,2016,Punjab,151000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Corolla,1630000,2012,Islamabad,100000,Petrol,1300,Burgundy,Local,Sedan,Manual,Registered
Suzuki,Alto,1590000,2019,Islamabad,9200,Petrol,660,White,Local,Hatchback,Automatic,Registered
Mercedes,Benz,2450000,2003,Punjab,68000,Petrol,1800,Silver,Imported,Sedan,Automatic,Registered
Suzuki,Cultus,635000,2007,Punjab,78420,Petrol,1000,White,Local,Hatchback,Manual,Registered
Honda,City,2575000,2019,Punjab,13000,Petrol,1300,White,Local,Sedan,Automatic,Registered
Suzuki,Alto,1475000,2015,Punjab,48000,Petrol,660,Black,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,1250000,2006,Punjab,154800,Petrol,1800,Gold,Local,Sedan,Manual,Registered
Toyota,iQ,1180000,2010,KPK,90000,Petrol,1000,Silver,Imported,Hatchback,Automatic,Registered
Honda,Civic,1760000,2010,Islamabad,96000,Petrol,1800,White,Local,Sedan,Automatic,Registered
Toyota,Prado,16500000,2014,Punjab,50000,Petrol,2700,White,Imported,SUV,Automatic,Un-Registered
Suzuki,Cultus,1650000,2017,Sindh,65500,Petrol,1000,Beige,Local,Hatchback,Manual,Registered
Suzuki,Cultus,670000,2006,Islamabad,235000,Petrol,1000,Silver,Local,Hatchback,Manual,Registered
Honda,City,2500000,2019,Punjab,20000,Petrol,1300,White,Local,Sedan,Manual,Registered
Daihatsu,Cuore,650000,2008,KPK,112000,Petrol,800,White,Imported,Hatchback,Automatic,Registered
Toyota,Corolla,2325000,2016,Punjab,77774,Petrol,1300,White,Local,Sedan,Manual,Registered
Suzuki,Mehran,1010000,2018,Islamabad,34100,Petrol,800,White,Local,Hatchback,Manual,Registered
Daihatsu,Move,1700000,2015,Islamabad,66000,Petrol,660,Purple,Imported,Hatchback,Automatic,Registered
Suzuki,Mehran,390000,2011,Punjab,98000,Petrol,800,Black,Local,Hatchback,Manual,Registered
Toyota,Aqua,3500000,2017,KPK,3500,Petrol,1500,Grey,Imported,Hatchback,Automatic,Un-Registered
Honda,Civic,1560000,2010,Punjab,148500,Petrol,1800,Grey,Local,Sedan,Automatic,Registered
Suzuki,Alto,490000,2007,Sindh,100000,Petrol,1000,White,Local,Hatchback,Manual,Registered
Mitsubishi,Pajero,690000,1997,Islamabad,96000,Petrol,660,Blue,Imported,SUV,Automatic,Registered
Suzuki,Mehran,700000,2015,Sindh,34000,Petrol,800,Grey,Local,Hatchback,Manual,Registered
Honda,Civic,1000000,2005,Punjab,275000,Petrol,1500,Black,Local,Sedan,Manual,Registered
